c1,c2,stim,nparses,bgJonesMewhort,bgSUBTLEX,bgFacebook,label
mill,stone,millstone,2,11.3,-0.164960138,-0.113493392,1
turn,stone,turnstone,2,12.4,0.097973356,0.118726289,1
cobble,stone,cobblestone,2,13.4,1.573218026,1.990441865,1
touch,stone,touchstone,1,9.32,-0.352606568,-0.36694474,1
grave,stone,gravestone,3,13.4,1.573218026,1.990441865,1
flag,stone,flagstone,2,10.3,-0.241733977,-0.182062803,1
hearth,stone,hearthstone,2,9.32,-0.352606568,-0.36694474,1
key,stone,keystone,2,10.7,-0.09635121,0.01442177,1
flint,stone,flintstone,2,12.2,-0.011308278,0.246067977,1
pitch,stone,pitchstone,1,9.32,-0.352606568,-0.36694474,1
chalk,stone,chalkstone,2,10.5,-0.170755389,-0.196073156,1
blue,stone,bluestone,3,13.4,1.573218026,1.990441865,1
curb,stone,curbstone,2,10.2,-0.337196708,-0.362878327,1
fire,stone,firestone,2,13.4,1.573218026,1.990441865,1
corner,stone,cornerstone,2,12.5,0.359919785,0.43043049,1
silt,stone,siltstone,2,12.2,-0.011308278,0.246067977,1
curb,stones,curbstones,2,10.2,-0.337196708,-0.362878327,1
cap,stones,capstones,2,10.2,-0.273012797,-0.300015819,1
brown,stones,brownstones,2,12.4,0.097973356,0.118726289,1
sand,stones,sandstones,2,11,-0.135056851,0.061003165,1
mill,stones,millstones,2,11.3,-0.164960138,-0.113493392,1
holy,stones,holystones,1,10.7,-0.09635121,0.01442177,1
touch,stones,touchstones,1,9.32,-0.352606568,-0.36694474,1
hail,stones,hailstones,2,11.3,-0.164960138,-0.113493392,1
gall,stones,gallstones,2,11.3,-0.164960138,-0.113493392,1
corner,stones,cornerstones,2,12.5,0.359919785,0.43043049,1
grave,stones,gravestones,3,13.4,1.573218026,1.990441865,1
head,stones,headstones,2,11,-0.135056851,0.061003165,1
cobble,stones,cobblestones,2,13.4,1.573218026,1.990441865,1
gem,stones,gemstones,2,10.6,-0.281652701,-0.290127074,1
hearth,stones,hearthstones,2,9.32,-0.352606568,-0.36694474,1
tomb,stones,tombstones,2,10.2,-0.337196708,-0.362878327,1
moon,stones,moonstones,2,12.4,0.097973356,0.118726289,1
grind,stones,grindstones,2,11,-0.135056851,0.061003165,1
camp,stool,campstool,2,10.2,-0.273012797,-0.300015819,1
foot,stool,footstool,2,12.2,-0.011308278,0.246067977,1
foot,stools,footstools,2,12.2,-0.011308278,0.246067977,1
back,stop,backstop,2,10.5,-0.170755389,-0.196073156,1
door,stop,doorstop,2,12.5,0.359919785,0.43043049,1
short,stop,shortstop,2,12.2,-0.011308278,0.246067977,1
door,stopper,doorstopper,3,12.5,0.359919785,0.43043049,1
show,stopper,showstopper,2,10,-0.310351733,-0.312624323,1
short,stops,shortstops,2,12.2,-0.011308278,0.246067977,1
back,stops,backstops,2,10.5,-0.170755389,-0.196073156,1
door,stops,doorstops,2,12.5,0.359919785,0.43043049,1
book,store,bookstore,2,10.5,-0.170755389,-0.196073156,1
drug,store,drugstore,2,10.3,-0.241733977,-0.182062803,1
book,stores,bookstores,1,10.5,-0.170755389,-0.196073156,1
drug,stores,drugstores,1,10.3,-0.241733977,-0.182062803,1
brain,storm,brainstorm,1,12.4,0.097973356,0.118726289,1
thunder,storm,thunderstorm,1,12.5,0.359919785,0.43043049,1
hail,storm,hailstorm,1,11.3,-0.164960138,-0.113493392,1
snow,storm,snowstorm,1,10,-0.310351733,-0.312624323,1
sand,storm,sandstorm,1,11,-0.135056851,0.061003165,1
fire,storm,firestorm,1,13.4,1.573218026,1.990441865,1
wind,storm,windstorm,1,11,-0.135056851,0.061003165,1
rain,storm,rainstorm,1,12.4,0.097973356,0.118726289,1
barn,stormer,barnstormer,1,12.4,0.097973356,0.118726289,1
wind,storms,windstorms,1,11,-0.135056851,0.061003165,1
hail,storms,hailstorms,1,11.3,-0.164960138,-0.113493392,1
sand,storms,sandstorms,1,11,-0.135056851,0.061003165,1
rain,storms,rainstorms,1,12.4,0.097973356,0.118726289,1
snow,storms,snowstorms,1,10,-0.310351733,-0.312624323,1
fire,storms,firestorms,1,13.4,1.573218026,1.990441865,1
thunder,storms,thunderstorms,1,12.5,0.359919785,0.43043049,1
clear,story,clearstory,1,12.5,0.359919785,0.43043049,1
oil,stove,oilstove,1,11.3,-0.164960138,-0.113493392,1
cook,stove,cookstove,1,10.5,-0.170755389,-0.196073156,1
eye,strain,eyestrain,2,13.4,1.573218026,1.990441865,1
watch,strap,watchstrap,1,9.32,-0.352606568,-0.36694474,1
boot,strap,bootstrap,2,12.2,-0.011308278,0.246067977,1
jock,strap,jockstrap,2,10.5,-0.170755389,-0.196073156,1
boot,straps,bootstraps,2,12.2,-0.011308278,0.246067977,1
jock,straps,jockstraps,2,10.5,-0.170755389,-0.196073156,1
watch,straps,watchstraps,1,9.32,-0.352606568,-0.36694474,1
bed,straw,bedstraw,1,11,-0.135056851,0.061003165,1
hair,streak,hairstreak,1,12.5,0.359919785,0.43043049,1
air,stream,airstream,1,12.5,0.359919785,0.43043049,1
blood,stream,bloodstream,1,11,-0.135056851,0.061003165,1
main,stream,mainstream,1,12.4,0.097973356,0.118726289,1
slip,stream,slipstream,1,10.2,-0.273012797,-0.300015819,1
mid,stream,midstream,2,11,-0.135056851,0.061003165,1
blood,streams,bloodstreams,1,11,-0.135056851,0.061003165,1
main,streams,mainstreams,1,12.4,0.097973356,0.118726289,1
home,stretch,homestretch,1,13.4,1.573218026,1.990441865,1
home,stretches,homestretches,1,13.4,1.573218026,1.990441865,1
draw,string,drawstring,1,10,-0.310351733,-0.312624323,1
shoe,string,shoestring,1,13.4,1.573218026,1.990441865,1
bow,string,bowstring,1,10,-0.310351733,-0.312624323,1
latch,string,latchstring,1,9.32,-0.352606568,-0.36694474,1
draw,strings,drawstrings,1,10,-0.310351733,-0.312624323,1
bow,strings,bowstrings,1,10,-0.310351733,-0.312624323,1
shoe,strings,shoestrings,1,13.4,1.573218026,1.990441865,1
air,strip,airstrip,2,12.5,0.359919785,0.43043049,1
weather,strip,weatherstrip,2,12.5,0.359919785,0.43043049,1
pin,stripe,pinstripe,2,12.4,0.097973356,0.118726289,1
pin,stripes,pinstripes,1,12.4,0.097973356,0.118726289,1
air,strips,airstrips,2,12.5,0.359919785,0.43043049,1
heat,stroke,heatstroke,1,12.2,-0.011308278,0.246067977,1
master,stroke,masterstroke,1,12.5,0.359919785,0.43043049,1
down,stroke,downstroke,1,12.4,0.097973356,0.118726289,1
side,stroke,sidestroke,1,13.4,1.573218026,1.990441865,1
sun,stroke,sunstroke,1,12.4,0.097973356,0.118726289,1
back,stroke,backstroke,1,10.5,-0.170755389,-0.196073156,1
key,stroke,keystroke,1,10.7,-0.09635121,0.01442177,1
breast,strokes,breaststrokes,1,12.2,-0.011308278,0.246067977,1
master,strokes,masterstrokes,1,12.5,0.359919785,0.43043049,1
back,strokes,backstrokes,1,10.5,-0.170755389,-0.196073156,1
key,strokes,keystrokes,1,10.7,-0.09635121,0.01442177,1
side,strokes,sidestrokes,1,13.4,1.573218026,1.990441865,1
bread,stuff,breadstuff,2,11,-0.135056851,0.061003165,1
dye,stuff,dyestuff,2,13.4,1.573218026,1.990441865,1
food,stuff,foodstuff,2,11,-0.135056851,0.061003165,1
food,stuffs,foodstuffs,1,11,-0.135056851,0.061003165,1
pig,sty,pigsty,1,10.3,-0.241733977,-0.182062803,1
life,style,lifestyle,1,13.4,1.573218026,1.990441865,1
hair,style,hairstyle,1,12.5,0.359919785,0.43043049,1
free,style,freestyle,1,13.4,1.573218026,1.990441865,1
life,styles,lifestyles,1,13.4,1.573218026,1.990441865,1
hair,styles,hairstyles,1,12.5,0.359919785,0.43043049,1
free,styles,freestyles,1,13.4,1.573218026,1.990441865,1
hair,stylist,hairstylist,1,12.5,0.359919785,0.43043049,1
hair,stylists,hairstylists,1,12.5,0.359919785,0.43043049,1
none,such,nonesuch,1,13.4,1.573218026,1.990441865,1
honey,sucker,honeysucker,1,10.7,-0.09635121,0.01442177,1
blood,sucker,bloodsucker,1,11,-0.135056851,0.061003165,1
sap,sucker,sapsucker,1,10.2,-0.273012797,-0.300015819,1
blood,suckers,bloodsuckers,1,11,-0.135056851,0.061003165,1
sap,suckers,sapsuckers,1,10.2,-0.273012797,-0.300015819,1
honey,suckles,honeysuckles,1,10.7,-0.09635121,0.01442177,1
soap,suds,soapsuds,1,10.2,-0.273012797,-0.300015819,1
sweat,suit,sweatsuit,1,12.2,-0.011308278,0.246067977,1
sun,suit,sunsuit,1,12.4,0.097973356,0.118726289,1
swim,suit,swimsuit,1,10.6,-0.281652701,-0.290127074,1
space,suit,spacesuit,1,13.4,1.573218026,1.990441865,1
pant,suit,pantsuit,1,12.2,-0.011308278,0.246067977,1
play,suit,playsuit,1,10.7,-0.09635121,0.01442177,1
snow,suit,snowsuit,1,10,-0.310351733,-0.312624323,1
swim,suits,swimsuits,1,10.6,-0.281652701,-0.290127074,1
space,suits,spacesuits,1,13.4,1.573218026,1.990441865,1
snow,suits,snowsuits,1,10,-0.310351733,-0.312624323,1
pant,suits,pantsuits,1,12.2,-0.011308278,0.246067977,1
mid,summer,midsummer,1,11,-0.135056851,0.061003165,1
fly,swat,flyswat,1,10.7,-0.09635121,0.01442177,1
fly,swatter,flyswatter,1,10.7,-0.09635121,0.01442177,1
fly,swatters,flyswatters,1,10.7,-0.09635121,0.01442177,1
chimney,sweep,chimneysweep,2,10.7,-0.09635121,0.01442177,1
mine,sweeper,minesweeper,2,13.4,1.573218026,1.990441865,1
chimney,sweeper,chimneysweeper,2,10.7,-0.09635121,0.01442177,1
mine,sweepers,minesweepers,2,13.4,1.573218026,1.990441865,1
mine,sweeping,minesweeping,2,13.4,1.573218026,1.990441865,1
bitter,sweet,bittersweet,1,12.5,0.359919785,0.43043049,1
bitter,sweets,bittersweets,1,12.5,0.359919785,0.43043049,1
back,swimmer,backswimmer,1,10.5,-0.170755389,-0.196073156,1
down,swing,downswing,2,12.4,0.097973356,0.118726289,1
down,swings,downswings,2,12.4,0.097973356,0.118726289,1
side,swipe,sideswipe,2,13.4,1.573218026,1.990441865,1
side,swipes,sideswipes,2,13.4,1.573218026,1.990441865,1
back,sword,backsword,2,10.5,-0.170755389,-0.196073156,1
broad,sword,broadsword,2,11,-0.135056851,0.061003165,1
silver,sword,silversword,2,12.5,0.359919785,0.43043049,1
broad,swords,broadswords,2,11,-0.135056851,0.061003165,1
time,table,timetable,1,12.3,1.196547865,0.985567097,1
work,table,worktable,1,6.95,-0.376107178,-0.400033718,1
turn,table,turntable,1,13.1,1.029613897,1.113388588,1
round,table,roundtable,1,7.3,-0.375987106,-0.399263973,1
round,tables,roundtables,1,7.3,-0.375987106,-0.399263973,1
turn,tables,turntables,1,13.1,1.029613897,1.113388588,1
work,tables,worktables,1,6.95,-0.376107178,-0.400033718,1
time,tables,timetables,1,12.3,1.196547865,0.985567097,1
thumb,tack,thumbtack,1,8.52,-0.36474446,-0.391987233,1
hard,tack,hardtack,1,7.3,-0.375987106,-0.399263973,1
thumb,tacks,thumbtacks,1,8.52,-0.36474446,-0.391987233,1
cat,tail,cattail,1,11.4,0.207795315,0.210112321,1
coat,tail,coattail,1,11.4,0.207795315,0.210112321,1
black,tail,blacktail,1,6.95,-0.376107178,-0.400033718,1
rat,tail,rattail,1,11.4,0.207795315,0.210112321,1
broad,tail,broadtail,1,7.3,-0.375987106,-0.399263973,1
horse,tail,horsetail,1,12.3,1.196547865,0.985567097,1
bristle,tail,bristletail,1,12.3,1.196547865,0.985567097,1
triple,tail,tripletail,2,12.3,1.196547865,0.985567097,1
wag,tail,wagtail,1,9.35,-0.369035276,-0.386154024,1
hair,tail,hairtail,1,12.2,0.178181615,0.399236905,1
fox,tail,foxtail,1,9.75,-0.315008064,-0.280441587,1
brown,tail,browntail,1,13.1,1.029613897,1.113388588,1
red,tail,redtail,1,7.3,-0.375987106,-0.399263973,1
yellow,tail,yellowtail,1,7.87,-0.376629846,-0.399086137,1
white,tail,whitetail,1,12.3,1.196547865,0.985567097,1
pin,tail,pintail,2,13.1,1.029613897,1.113388588,1
shirt,tail,shirttail,1,11.4,0.207795315,0.210112321,1
cotton,tail,cottontail,1,13.1,1.029613897,1.113388588,1
sword,tail,swordtail,1,7.3,-0.375987106,-0.399263973,1
horse,tails,horsetails,1,12.3,1.196547865,0.985567097,1
shirt,tails,shirttails,1,11.4,0.207795315,0.210112321,1
cat,tails,cattails,1,11.4,0.207795315,0.210112321,1
coat,tails,coattails,1,11.4,0.207795315,0.210112321,1
white,tails,whitetails,1,12.3,1.196547865,0.985567097,1
cotton,tails,cottontails,1,13.1,1.029613897,1.113388588,1
pony,tails,ponytails,1,8.86,-0.230816232,-0.288387532,1
dove,tails,dovetails,1,12.3,1.196547865,0.985567097,1
pig,tails,pigtails,1,9.35,-0.369035276,-0.386154024,1
stock,taker,stocktaker,1,6.95,-0.376107178,-0.400033718,1
care,taker,caretaker,1,12.3,1.196547865,0.985567097,1
care,takers,caretakers,1,12.3,1.196547865,0.985567097,1
stock,taking,stocktaking,1,6.95,-0.376107178,-0.400033718,1
tattle,tale,tattletale,1,12.3,1.196547865,0.985567097,1
fairy,tale,fairytale,1,8.86,-0.230816232,-0.288387532,1
tell,tale,telltale,1,10.9,-0.264510622,-0.283019697,1
folk,tale,folktale,1,6.95,-0.376107178,-0.400033718,1
folk,tales,folktales,1,6.95,-0.376107178,-0.400033718,1
tell,tales,telltales,1,10.9,-0.264510622,-0.283019697,1
tattle,tales,tattletales,1,12.3,1.196547865,0.985567097,1
baby,talk,babytalk,1,8.86,-0.230816232,-0.288387532,1
cross,talk,crosstalk,1,13.2,1.947497337,2.36470615,1
back,talk,backtalk,1,6.95,-0.376107178,-0.400033718,1
code,talker,codetalker,1,12.3,1.196547865,0.985567097,1
sun,tan,suntan,1,13.1,1.029613897,1.113388588,1
sun,tans,suntans,1,13.1,1.029613897,1.113388588,1
video,tape,videotape,1,12.2,1.160904067,1.100465292,1
video,tapes,videotapes,1,12.2,1.160904067,1.100465292,1
wire,tapper,wiretapper,2,12.3,1.196547865,0.985567097,1
wire,tappers,wiretappers,1,12.3,1.196547865,0.985567097,1
after,taste,aftertaste,1,12.2,0.178181615,0.399236905,1
after,tastes,aftertastes,1,12.2,0.178181615,0.399236905,1
school,teacher,schoolteacher,1,10.9,-0.264510622,-0.283019697,1
school,teachers,schoolteachers,1,10.9,-0.264510622,-0.283019697,1
strip,tease,striptease,1,10.4,-0.274271789,-0.315896485,1
strip,teaser,stripteaser,1,10.4,-0.274271789,-0.315896485,1
strip,teasers,stripteasers,1,10.4,-0.274271789,-0.315896485,1
strip,teases,stripteases,1,10.4,-0.274271789,-0.315896485,1
buck,teeth,buckteeth,1,6.95,-0.376107178,-0.400033718,1
radio,telephone,radiotelephone,1,12.2,1.160904067,1.100465292,1
fortune,teller,fortuneteller,1,12.3,1.196547865,0.985567097,1
tale,teller,taleteller,1,12.3,1.196547865,0.985567097,1
story,teller,storyteller,1,8.86,-0.230816232,-0.288387532,1
story,tellers,storytellers,1,8.86,-0.230816232,-0.288387532,1
fortune,tellers,fortunetellers,1,12.3,1.196547865,0.985567097,1
fortune,telling,fortunetelling,1,12.3,1.196547865,0.985567097,1
goal,tender,goaltender,1,10.9,-0.264510622,-0.283019697,1
bar,tender,bartender,1,12.2,0.178181615,0.399236905,1
goal,tenders,goaltenders,1,10.9,-0.264510622,-0.283019697,1
bar,tenders,bartenders,1,12.2,0.178181615,0.399236905,1
mid,term,midterm,1,7.3,-0.375987106,-0.399263973,1
mid,terms,midterms,1,7.3,-0.375987106,-0.399263973,1
bull,terrier,bullterrier,1,10.9,-0.264510622,-0.283019697,1
radio,therapist,radiotherapist,1,12.2,1.160904067,1.100465292,1
aroma,therapy,aromatherapy,1,13.5,3.308327284,2.746785379,1
play,thing,plaything,1,8.86,-0.230816232,-0.288387532,1
play,things,playthings,1,8.86,-0.230816232,-0.288387532,1
double,think,doublethink,1,12.3,1.196547865,0.985567097,1
group,think,groupthink,1,10.4,-0.274271789,-0.315896485,1
free,thinker,freethinker,1,12.3,1.196547865,0.985567097,1
free,thinkers,freethinkers,1,12.3,1.196547865,0.985567097,1
free,thinking,freethinking,1,12.3,1.196547865,0.985567097,1
black,thorn,blackthorn,1,6.95,-0.376107178,-0.400033718,1
white,thorn,whitethorn,1,12.3,1.196547865,0.985567097,1
black,thorns,blackthorns,1,6.95,-0.376107178,-0.400033718,1
after,thought,afterthought,1,12.2,0.178181615,0.399236905,1
after,thoughts,afterthoughts,1,12.2,0.178181615,0.399236905,1
gold,thread,goldthread,1,7.3,-0.375987106,-0.399263973,1
spend,thrift,spendthrift,1,7.3,-0.375987106,-0.399263973,1
cut,throat,cutthroat,1,11.4,0.207795315,0.210112321,1
cut,throats,cutthroats,1,11.4,0.207795315,0.210112321,1
heart,throb,heartthrob,1,11.4,0.207795315,0.210112321,1
heart,throbs,heartthrobs,1,11.4,0.207795315,0.210112321,1
break,through,breakthrough,1,6.95,-0.376107178,-0.400033718,1
over,throw,overthrow,1,12.2,0.178181615,0.399236905,1
flame,thrower,flamethrower,1,12.3,1.196547865,0.985567097,1
flame,throwers,flamethrowers,1,12.3,1.196547865,0.985567097,1
noon,tide,noontide,1,13.1,1.029613897,1.113388588,1
spring,tide,springtide,1,9.35,-0.369035276,-0.386154024,1
rip,tide,riptide,1,10.4,-0.274271789,-0.315896485,1
rip,tides,riptides,1,10.4,-0.274271789,-0.315896485,1
cross,tie,crosstie,1,13.2,1.947497337,2.36470615,1
neck,tie,necktie,1,6.95,-0.376107178,-0.400033718,1
bow,tie,bowtie,1,7.87,-0.376629846,-0.399086137,1
neck,ties,neckties,1,6.95,-0.376107178,-0.400033718,1
stick,tight,sticktight,1,6.95,-0.376107178,-0.400033718,1
tea,time,teatime,1,13.5,3.308327284,2.746785379,1
lunch,time,lunchtime,1,11.2,0.444470068,0.323753983,1
school,time,schooltime,1,10.9,-0.264510622,-0.283019697,1
life,time,lifetime,1,12.3,1.196547865,0.985567097,1
meal,time,mealtime,1,10.9,-0.264510622,-0.283019697,1
play,time,playtime,1,8.86,-0.230816232,-0.288387532,1
night,time,nighttime,1,11.4,0.207795315,0.210112321,1
bed,time,bedtime,1,7.3,-0.375987106,-0.399263973,1
seed,time,seedtime,1,7.3,-0.375987106,-0.399263973,1
dinner,time,dinnertime,1,12.2,0.178181615,0.399236905,1
spring,time,springtime,1,9.35,-0.369035276,-0.386154024,1
summer,time,summertime,1,12.2,0.178181615,0.399236905,1
show,time,showtime,1,7.87,-0.376629846,-0.399086137,1
peace,time,peacetime,1,12.3,1.196547865,0.985567097,1
winter,time,wintertime,1,12.2,0.178181615,0.399236905,1
half,time,halftime,1,10.8,-0.220253406,-0.20388913,1
supper,time,suppertime,1,12.2,0.178181615,0.399236905,1
day,time,daytime,1,8.86,-0.230816232,-0.288387532,1
war,time,wartime,1,12.2,0.178181615,0.399236905,1
down,time,downtime,1,13.1,1.029613897,1.113388588,1
old,timer,oldtimer,1,7.3,-0.375987106,-0.399263973,1
bed,times,bedtimes,1,7.3,-0.375987106,-0.399263973,1
meal,times,mealtimes,1,10.9,-0.264510622,-0.283019697,1
day,times,daytimes,1,8.86,-0.230816232,-0.288387532,1
lunch,times,lunchtimes,1,11.2,0.444470068,0.323753983,1
life,times,lifetimes,1,12.3,1.196547865,0.985567097,1
tea,times,teatimes,1,13.5,3.308327284,2.746785379,1
half,times,halftimes,1,10.8,-0.220253406,-0.20388913,1
finger,tip,fingertip,1,12.2,0.178181615,0.399236905,1
silver,tip,silvertip,1,12.2,0.178181615,0.399236905,1
finger,tips,fingertips,1,12.2,0.178181615,0.399236905,1
tip,toe,tiptoe,1,10.4,-0.274271789,-0.315896485,1
tip,toes,tiptoes,1,10.4,-0.274271789,-0.315896485,1
half,tone,halftone,1,10.8,-0.220253406,-0.20388913,1
half,tones,halftones,1,10.8,-0.220253406,-0.20388913,1
blue,tongue,bluetongue,1,12.3,1.196547865,0.985567097,1
saber,tooth,sabertooth,1,12.2,0.178181615,0.399236905,1
dog,tooth,dogtooth,1,9.35,-0.369035276,-0.386154024,1
carrot,top,carrottop,1,11.4,0.207795315,0.210112321,1
flat,top,flattop,1,11.4,0.207795315,0.210112321,1
hill,top,hilltop,1,10.9,-0.264510622,-0.283019697,1
tree,top,treetop,1,12.3,1.196547865,0.985567097,1
hard,top,hardtop,1,7.3,-0.375987106,-0.399263973,1
house,top,housetop,1,12.3,1.196547865,0.985567097,1
tip,top,tiptop,1,10.4,-0.274271789,-0.315896485,1
desk,top,desktop,1,6.95,-0.376107178,-0.400033718,1
black,top,blacktop,1,6.95,-0.376107178,-0.400033718,1
lap,top,laptop,1,10.4,-0.274271789,-0.315896485,1
screw,top,screwtop,1,7.87,-0.376629846,-0.399086137,1
table,top,tabletop,1,12.3,1.196547865,0.985567097,1
roof,top,rooftop,1,10.8,-0.220253406,-0.20388913,1
feather,top,feathertop,1,12.2,0.178181615,0.399236905,1
black,topping,blacktopping,2,6.95,-0.376107178,-0.400033718,1
desk,tops,desktops,1,6.95,-0.376107178,-0.400033718,1
black,tops,blacktops,1,6.95,-0.376107178,-0.400033718,1
house,tops,housetops,1,12.3,1.196547865,0.985567097,1
flat,tops,flattops,1,11.4,0.207795315,0.210112321,1
hard,tops,hardtops,1,7.3,-0.375987106,-0.399263973,1
roof,tops,rooftops,1,10.8,-0.220253406,-0.20388913,1
tree,tops,treetops,1,12.3,1.196547865,0.985567097,1
table,tops,tabletops,2,12.3,1.196547865,0.985567097,1
hill,tops,hilltops,1,10.9,-0.264510622,-0.283019697,1
blow,torch,blowtorch,1,7.87,-0.376629846,-0.399086137,1
blow,torches,blowtorches,1,7.87,-0.376629846,-0.399086137,1
teeter,totter,teetertotter,1,12.2,0.178181615,0.399236905,1
dish,towel,dishtowel,1,11.2,0.444470068,0.323753983,1
dish,towels,dishtowels,1,11.2,0.444470068,0.323753983,1
watch,tower,watchtower,1,11.2,0.444470068,0.323753983,1
watch,towers,watchtowers,1,11.2,0.444470068,0.323753983,1
down,town,downtown,1,13.1,1.029613897,1.113388588,1
cow,town,cowtown,1,7.87,-0.376629846,-0.399086137,1
home,town,hometown,1,12.3,1.196547865,0.985567097,1
home,towns,hometowns,1,12.3,1.196547865,0.985567097,1
zoo,toxin,zootoxin,1,12.2,1.160904067,1.100465292,1
sound,track,soundtrack,1,7.3,-0.375987106,-0.399263973,1
side,track,sidetrack,1,12.3,1.196547865,0.985567097,1
race,track,racetrack,1,12.3,1.196547865,0.985567097,1
sound,tracks,soundtracks,1,7.3,-0.375987106,-0.399263973,1
side,tracks,sidetracks,1,12.3,1.196547865,0.985567097,1
race,tracks,racetracks,1,12.3,1.196547865,0.985567097,1
gear,train,geartrain,1,12.2,0.178181615,0.399236905,1
man,trap,mantrap,1,13.1,1.029613897,1.113388588,1
fire,trap,firetrap,1,12.3,1.196547865,0.985567097,1
mouse,trap,mousetrap,1,12.3,1.196547865,0.985567097,1
fly,trap,flytrap,1,8.86,-0.230816232,-0.288387532,1
death,trap,deathtrap,1,11.2,0.444470068,0.323753983,1
sun,trap,suntrap,1,13.1,1.029613897,1.113388588,1
rat,trap,rattrap,1,11.4,0.207795315,0.210112321,1
mouse,traps,mousetraps,1,12.3,1.196547865,0.985567097,1
man,traps,mantraps,1,13.1,1.029613897,1.113388588,1
fire,traps,firetraps,1,12.3,1.196547865,0.985567097,1
rat,traps,rattraps,1,11.4,0.207795315,0.210112321,1
sun,traps,suntraps,1,13.1,1.029613897,1.113388588,1
death,traps,deathtraps,1,11.2,0.444470068,0.323753983,1
ice,tray,icetray,1,12.3,1.196547865,0.985567097,1
ash,tray,ashtray,1,11.2,0.444470068,0.323753983,1
ash,trays,ashtrays,1,11.2,0.444470068,0.323753983,1
para,trooper,paratrooper,1,13.5,3.308327284,2.746785379,1
para,troops,paratroops,1,13.5,3.308327284,2.746785379,1
dog,trot,dogtrot,1,9.35,-0.369035276,-0.386154024,1
fox,trots,foxtrots,1,9.75,-0.315008064,-0.280441587,1
globe,trotter,globetrotter,1,12.3,1.196547865,0.985567097,1
globe,trotters,globetrotters,1,12.3,1.196547865,0.985567097,1
motor,truck,motortruck,1,12.2,0.178181615,0.399236905,1
wash,tub,washtub,1,11.2,0.444470068,0.323753983,1
bath,tub,bathtub,1,11.2,0.444470068,0.323753983,1
blow,tube,blowtube,1,7.87,-0.376629846,-0.399086137,1
bath,tubs,bathtubs,1,11.2,0.444470068,0.323753983,1
wash,tubs,washtubs,1,11.2,0.444470068,0.323753983,1
down,turn,downturn,1,13.1,1.029613897,1.113388588,1
down,turns,downturns,1,13.1,1.029613897,1.113388588,1
grand,uncle,granduncle,1,11,-0.277805092,-0.27534858,1
speed,ups,speedups,1,11,-0.277805092,-0.27534858,1
grown,ups,grownups,1,10.7,-0.241403778,-0.281341647,1
lock,ups,lockups,1,7.46,-0.371521478,-0.398427925,1
pile,ups,pileups,1,9.23,-0.344810701,-0.391575336,1
check,ups,checkups,1,7.46,-0.371521478,-0.398427925,1
pick,ups,pickups,1,7.46,-0.371521478,-0.398427925,1
break,ups,breakups,1,7.46,-0.371521478,-0.398427925,1
start,ups,startups,1,11.4,-0.042749548,0.004823999,1
line,ups,lineups,1,9.23,-0.344810701,-0.391575336,1
build,ups,buildups,1,11,-0.277805092,-0.27534858,1
mark,ups,markups,1,7.46,-0.371521478,-0.398427925,1
mid,vein,midvein,1,9.31,-0.362247663,-0.37846218,1
news,vendor,newsvendor,1,6.44,-0.377998316,-0.401450797,1
grape,vine,grapevine,1,11.6,0.299140275,0.473798582,1
grape,vines,grapevines,1,11.6,0.299140275,0.473798582,1
battle,wagon,battlewagon,1,11.5,-0.143719711,-0.067374508,1
milk,wagon,milkwagon,1,7.05,-0.374528582,-0.397268727,1
panty,waist,pantywaist,1,8.04,-0.339463955,-0.379424763,1
panty,waists,pantywaists,1,8.04,-0.339463955,-0.379424763,1
shirt,waists,shirtwaists,1,10.5,-0.242830519,-0.297324458,1
side,walk,sidewalk,1,11.5,-0.143719711,-0.067374508,1
board,walk,boardwalk,1,8.73,-0.366593219,-0.392842633,1
moon,walk,moonwalk,1,8.3,-0.372925264,-0.39801683,1
sky,walk,skywalk,1,8.04,-0.339463955,-0.379424763,1
rope,walk,ropewalk,1,11.5,-0.143719711,-0.067374508,1
cross,walk,crosswalk,1,9.15,-0.281919332,-0.302085383,1
floor,walker,floorwalker,1,8.79,-0.358062792,-0.369204622,1
sleep,walker,sleepwalker,1,5.85,-0.37778819,-0.401072795,1
rope,walker,ropewalker,1,11.5,-0.143719711,-0.067374508,1
night,walker,nightwalker,1,10.5,-0.242830519,-0.297324458,1
shop,walker,shopwalker,1,5.85,-0.37778819,-0.401072795,1
space,walker,spacewalker,1,11.5,-0.143719711,-0.067374508,1
street,walker,streetwalker,1,10.5,-0.242830519,-0.297324458,1
floor,walkers,floorwalkers,1,8.79,-0.358062792,-0.369204622,1
street,walkers,streetwalkers,1,10.5,-0.242830519,-0.297324458,1
sleep,walkers,sleepwalkers,1,5.85,-0.37778819,-0.401072795,1
sleep,walking,sleepwalking,1,5.85,-0.37778819,-0.401072795,1
side,walks,sidewalks,1,11.5,-0.143719711,-0.067374508,1
board,walks,boardwalks,1,8.73,-0.366593219,-0.392842633,1
cross,walks,crosswalks,1,9.15,-0.281919332,-0.302085383,1
moon,walks,moonwalks,1,8.3,-0.372925264,-0.39801683,1
foot,wall,footwall,1,10.5,-0.242830519,-0.297324458,1
sea,wall,seawall,1,10.5,-0.188933974,-0.19638394,1
side,wall,sidewall,1,11.5,-0.143719711,-0.067374508,1
dry,wall,drywall,1,8.04,-0.339463955,-0.379424763,1
stone,walling,stonewalling,1,11.5,-0.143719711,-0.067374508,1
